clip_id	clip_path	sentence	clip_created_at	clip_is_valid	sentence_id	sentence_source	client_id	zipcode	canton	user_mean_clip_quality	clip_n_votes_correct	clip_n_votes_false	clip_n_times_reported	sentence_n_times_reported	age	gender	duration	user_sentences
86395	9164bc97-62ef-40fa-bfe6-7e9b931135e9/1ea3ca4755042bd7444d04cef95d7b2ea1af4297339b575592755240c33454ad.mp3	Offenbar leidet darunter die Qualitätskontrolle.	2021-08-04 16:06:50		1ea3ca4755042bd7444d04cef95d7b2ea1af4297339b575592755240c33454ad	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.392	2113
10738	724206e7-5f7e-402c-b215-98cd682588c1/03ec6bd334922d99b9230034aabb614c6c783f25b27f395e100aafcd19363a35.mp3	Eine Einmischung der Schweiz könnte die weiteren liberalen Beziehungen gefährden.	2021-06-02 20:19:15	False	03ec6bd334922d99b9230034aabb614c6c783f25b27f395e100aafcd19363a35	tamedia_sentences	724206e7-5f7e-402c-b215-98cd682588c1			0.0909	1	2	0	0			5.868	5
103288	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2458e5a510f7e9e36590e6f9fb86b810798469f5aeb9359e6c07e8819f91858f.mp3	Grund sei vor allem die Zuwanderung.	2021-08-17 21:05:05		2458e5a510f7e9e36590e6f9fb86b810798469f5aeb9359e6c07e8819f91858f	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	3.96	2113
9443	aab3cce5-9ef1-4c91-8dcc-d085665c44a6/0353d9e602ff3b95589836f11eeead63fd3508c3d0b082ccbd0a1f7d59bced73.mp3	Die Jets setzten sich nach einer frühen Führung klar 5:0 durch.	2021-06-02 10:33:09	False	0353d9e602ff3b95589836f11eeead63fd3508c3d0b082ccbd0a1f7d59bced73	tamedia_sentences	aab3cce5-9ef1-4c91-8dcc-d085665c44a6			0.4	1	2	0	0			5.22	5
5425	7f754058-7bc7-45ad-b811-5b7b68d966a9/018462ec03ae931dd54a04d676c4c1f2917fe1600294e953d42920d8dcd69341.mp3	Nun aber bewegt sich etwas.	2021-05-27 11:28:59	False	018462ec03ae931dd54a04d676c4c1f2917fe1600294e953d42920d8dcd69341	tamedia_sentences	7f754058-7bc7-45ad-b811-5b7b68d966a9				0	0	0	0			1.044	20
120549	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2b0fed55cb5e4e52ad713e5b82e3785dd7eee97bea677d6de22b8857ad9f8ef0.mp3	Aber auch in Amerika tritt die Pest vereinzelt auf.	2021-08-23 14:51:39		2b0fed55cb5e4e52ad713e5b82e3785dd7eee97bea677d6de22b8857ad9f8ef0	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.76	2113
41072	5045b748-5e91-4cae-a7de-7a0c81c29e29/0ee020b468a5f5035792bdc6ea9d826eab0faad424cb2de8ba9a763a0929eda3.mp3	Die Haar-Dramen zählen jeweils zu den allerbesten Momenten der Show.	2021-07-14 19:07:47	False	0ee020b468a5f5035792bdc6ea9d826eab0faad424cb2de8ba9a763a0929eda3	tamedia_sentences	5045b748-5e91-4cae-a7de-7a0c81c29e29			0.5758	0	2	0	0			9.144	15
6113	87797096-b611-4771-96be-41dbfecf0f22/02137c3caa48ca9bf242fe8cb0260442d054897bf2fdb657650d6b848a90ca8d.mp3	Auf welche Weise sie dessen Geliebte verprügelt.	2021-05-28 06:11:37	False	02137c3caa48ca9bf242fe8cb0260442d054897bf2fdb657650d6b848a90ca8d	tamedia_sentences	f4ef8f73-928e-466d-a947-5cbbab4b1912	4147.0	BL		0	0	0	0	thirties	male	1.008	20
141790	9164bc97-62ef-40fa-bfe6-7e9b931135e9/10d0851b981b006caec591dc9f5db2da11d55c2cd4de865b62dc2d2c557fb815.mp3	Zudem wurden in Montenegro zwei Korps stationiert.	2021-08-27 17:59:47		10d0851b981b006caec591dc9f5db2da11d55c2cd4de865b62dc2d2c557fb815	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.048	2113
52065	25df4c20-ca98-40cc-bc2a-bafe66ee4d89/130e3496f955a9cf2520f34d94904b37a3fc9b5eb409aed8223dc24678861d66.mp3	Die CO2-Abgabe beträgt derzeit 96 Franken pro Tonne.	2021-07-18 20:49:16	False	130e3496f955a9cf2520f34d94904b37a3fc9b5eb409aed8223dc24678861d66	tamedia_sentences	25df4c20-ca98-40cc-bc2a-bafe66ee4d89	8820.0	ZH	0.867	1	2	0	0	thirties	male	6.48	2704
46679	b227f700-6fa0-4615-83c9-c07761bb1f6c/10ef18ca83ac303ed27ea07a13464a903f187446631011b65fdf1b18c8a24340.mp3	Denn gleich muss er wieder ran.	2021-07-16 19:10:38		10ef18ca83ac303ed27ea07a13464a903f187446631011b65fdf1b18c8a24340	tamedia_sentences	b227f700-6fa0-4615-83c9-c07761bb1f6c			0.0	0	0	0	0			2.34	2
22188	b7ced3a0-8452-4d5b-ab26-f952c96beb8b/076750ef483a35310724f23a486711cedd8c27dd9d282c86481946c84887a649.mp3	Er seit diesem Frühling ist es in Betrieb.	2021-06-21 09:58:06	False	076750ef483a35310724f23a486711cedd8c27dd9d282c86481946c84887a649	tamedia_sentences	b7ced3a0-8452-4d5b-ab26-f952c96beb8b			0.8	0	2	0	1			5.76	5
3664	b7c91672-150d-4084-ae5a-a14b6e0365bb/0107f600dc6e56978fba8f21e37e810f67db1ba38ca25bfa2cec3dcbf492409e.mp3	Der neue politische Star ist nicht vom Himmel gefallen.	2021-05-26 14:15:57	False	0107f600dc6e56978fba8f21e37e810f67db1ba38ca25bfa2cec3dcbf492409e	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
4907	4fc18dfd-f723-4679-9de0-cba0eccb3d79/01c99385217904e80523c82c1241ccddf499e84ecc7f2085ef0fa690fc1d6ae1.mp3	Selbstverständlich setzte Alina Müller auch in der Schweiz Marken.	2021-05-27 05:32:24	False	01c99385217904e80523c82c1241ccddf499e84ecc7f2085ef0fa690fc1d6ae1	tamedia_sentences	4fc18dfd-f723-4679-9de0-cba0eccb3d79				0	0	0	0			1.044	15
21017	496fa57d-3e95-4547-91e3-3a3ad7226b54/07c77abb3e2570df1d9048c96e2b5fa56d178f99c5859ca3dcbc2dc48b5eaa79.mp3	Für Silvio Berlusconi wird es enger.	2021-06-18 06:28:04	False	07c77abb3e2570df1d9048c96e2b5fa56d178f99c5859ca3dcbc2dc48b5eaa79	tamedia_sentences	496fa57d-3e95-4547-91e3-3a3ad7226b54			0.75	1	2	0	0			4.32	10
102314	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2451a9a4b62263ab063c0ccbb3331df6cd5b7f335ec609c62c09aa009bbd492a.mp3	Wie arbeiten Sie sich in Ihre neue Aufgabe ein?	2021-08-17 13:03:56		2451a9a4b62263ab063c0ccbb3331df6cd5b7f335ec609c62c09aa009bbd492a	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.752	2113
21984	c117cb35-4339-4696-9a5d-b056ec6b6395/02bd31786c89d650c2f7e69823ad7f0e0fc7cb86273221385068c8cd9a36f016.mp3	Wir sind uns nicht immer einig.	2021-06-21 08:03:23	False	02bd31786c89d650c2f7e69823ad7f0e0fc7cb86273221385068c8cd9a36f016	cv_sentences	c117cb35-4339-4696-9a5d-b056ec6b6395			0.0952	0	2	0	0			0.252	10
102493	9164bc97-62ef-40fa-bfe6-7e9b931135e9/244496503bd9ae4074f9a8547b428fc525837da5d59170c064733b9e1ecc6019.mp3	Es gibt schlicht keine Alternative dazu.	2021-08-17 13:32:45		244496503bd9ae4074f9a8547b428fc525837da5d59170c064733b9e1ecc6019	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.256	2113
42525	c003ab56-5dfe-4178-a2da-94f420e8438b/0f77ebdb48156ce3e08fd00e559b9d1f67d77f606428f076cdd9f6a6140017be.mp3	Beide Treffer schienen nicht unhaltbar.	2021-07-15 13:53:15		0f77ebdb48156ce3e08fd00e559b9d1f67d77f606428f076cdd9f6a6140017be	tamedia_sentences	c003ab56-5dfe-4178-a2da-94f420e8438b	8932.0	ZH	0.7692	0	0	0	0			5.112	10
120619	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2b180870e4e507577c0df6cfde882aa2d62b7d15312020366a46aa81e5b90e05.mp3	Wir haben schon im neuen Stadion trainiert und ein Testspiel absolviert.	2021-08-23 14:59:21		2b180870e4e507577c0df6cfde882aa2d62b7d15312020366a46aa81e5b90e05	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.804	2113
6315	c50a2bf9-b080-4880-8427-4a3a98147a54/0220dba44675d6af66a93f90beeb501403f1a5674f8d8065b32a0b7f4833d06a.mp3	Auf den ersten Blick haben die Organisatoren ihr Versprechen gehalten.	2021-05-28 13:35:51	False	0220dba44675d6af66a93f90beeb501403f1a5674f8d8065b32a0b7f4833d06a	tamedia_sentences	c50a2bf9-b080-4880-8427-4a3a98147a54				0	0	0	0			1.044	11
14838	6a0bc5f0-2dc3-4b9d-94c0-c81e8fde0ec8/01bfe28f98d39a962ca9b20c07a54b7da4940cd6c5a70e52bdcbc78edc79afc2.mp3	In darauf befindlichen Zeitzeugen-Gesprächen erzählt er über die Besonderheiten verschiedener Künstler.	2021-06-08 06:22:10	False	01bfe28f98d39a962ca9b20c07a54b7da4940cd6c5a70e52bdcbc78edc79afc2	cv_sentences	6a0bc5f0-2dc3-4b9d-94c0-c81e8fde0ec8			0.2857	0	2	0	0			9.324	10
1194	ca8f5fa9-3908-4dae-a4f7-e8ef124dacc2/00051c4c03c4748d4ff859c12c57bbbd04ac662534cf18bb8000a1444ab39f79.mp3	Moderatoren waren Kim Fisher und Patrick Lindner.	2021-05-25 16:23:02	False	00051c4c03c4748d4ff859c12c57bbbd04ac662534cf18bb8000a1444ab39f79	cv_sentences	ca8f5fa9-3908-4dae-a4f7-e8ef124dacc2	7213.0	GR	0.0	0	2	1	0	thirties	male	1.044	50
6027	5fa5fdee-f29c-4055-a3a5-f1905d7c1c29/021e1592f19cf69e4325ad343067ce1c76b6c1b6e9396677edbf8620eb1d9e81.mp3	Darüber lachen wir alle gern.	2021-05-27 20:55:52	False	021e1592f19cf69e4325ad343067ce1c76b6c1b6e9396677edbf8620eb1d9e81	tamedia_sentences	5fa5fdee-f29c-4055-a3a5-f1905d7c1c29				0	0	0	0			1.044	20
2257	8cac9a03-16d2-4b5a-999b-6d22e7fa95ea/00bdce7b983430c2ce82a5f250f712a56a0680c140d30d87e0a36c1f4b428f2c.mp3	Es wird über Feminismus und über Frauenrechte diskutiert.	2021-05-25 19:55:33	False	00bdce7b983430c2ce82a5f250f712a56a0680c140d30d87e0a36c1f4b428f2c	tamedia_sentences	8cac9a03-16d2-4b5a-999b-6d22e7fa95ea			0.0	0	0	0	0			1.044	15
138440	9164bc97-62ef-40fa-bfe6-7e9b931135e9/3152c333ef716e166577300652cdd0faf15eba692166f0dedf1d94bd5cb1f56d.mp3	Das wäre ein Bevölkerungswachstum von fast 8,5 Prozent.	2021-08-27 08:20:39		3152c333ef716e166577300652cdd0faf15eba692166f0dedf1d94bd5cb1f56d	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.904	2113
18296	2d426adf-36ae-4d72-8a63-59fcf7368e39/068994e2c2c4dc68335db1d7add719038b77b86c388fa93b1025227095c8ab29.mp3	Deshalb habe ich mich auch auf Ihren Aufruf gemeldet.	2021-06-15 15:12:13	False	068994e2c2c4dc68335db1d7add719038b77b86c388fa93b1025227095c8ab29	tamedia_sentences	2d426adf-36ae-4d72-8a63-59fcf7368e39	8404.0	ZH	0.8286	0	2	0	0	thirties	male	3.78	103
37830	97362451-9038-497d-877b-2f41d0180b53/0ddbed940a13135efdd7cafab89f0557a1f0ea1ee6e34fc61ab278061298946e.mp3	Ab heute Dienstag soll die Aktion starten.	2021-07-12 19:41:04		0ddbed940a13135efdd7cafab89f0557a1f0ea1ee6e34fc61ab278061298946e	tamedia_sentences	97362451-9038-497d-877b-2f41d0180b53	8340.0	ZH	0.4348	0	0	0	0			0.252	15
1365	279b6a61-af8a-405e-86c5-7bfa445ab1f8/004c0609f6c8e4e3f9a9c1d78e195b51728231bd61ec867a3667135606dbc5ab.mp3	Das war zuvor noch keinem Spieler gelungen.	2021-05-25 17:28:18	False	004c0609f6c8e4e3f9a9c1d78e195b51728231bd61ec867a3667135606dbc5ab	tamedia_sentences	279b6a61-af8a-405e-86c5-7bfa445ab1f8			0.0	0	2	0	0			1.044	25
134469	9164bc97-62ef-40fa-bfe6-7e9b931135e9/101f33fa8166ba5feb9a77371d285a887acfa8a0e87d1baa108bd9d20641e4dc.mp3	Ich möchte lediglich einige Fragen stellen.	2021-08-26 14:59:29		101f33fa8166ba5feb9a77371d285a887acfa8a0e87d1baa108bd9d20641e4dc	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.32	2113
19533	1bc64be6-29f6-4f90-8bfd-61ab083cb76a/07249d4acead53f8ee588bd0882cd22166d2635b9abc1459887d09e4db130308.mp3	Dieses wolle eine steuerliche Entlastung.	2021-06-16 09:10:46	False	07249d4acead53f8ee588bd0882cd22166d2635b9abc1459887d09e4db130308	tamedia_sentences	1bc64be6-29f6-4f90-8bfd-61ab083cb76a			0.8	0	2	0	0			4.392	20
45215	791cf6a3-90a5-4f6b-a97e-8b8a53aad5f6/10a674bbce5d9bf56da305fed65c25172731d0eb0ac11deefef007afa3b4eba3.mp3	Was ist dran an dieser Behauptung?	2021-07-16 11:06:30	False	10a674bbce5d9bf56da305fed65c25172731d0eb0ac11deefef007afa3b4eba3	tamedia_sentences	791cf6a3-90a5-4f6b-a97e-8b8a53aad5f6	6415.0	SZ	0.68	1	2	0	0	fourties	male	3.6	10
26242	21346455-dd03-4e9b-bbc7-99b9563b2537/034c5922add2084d20b801a0c62e7cf96c53520ef64ac3cecaef91fc08a8f004.mp3	Das erscheint mir bedenklich.	2021-06-27 17:38:43	False	034c5922add2084d20b801a0c62e7cf96c53520ef64ac3cecaef91fc08a8f004	cv_sentences	21346455-dd03-4e9b-bbc7-99b9563b2537			0.7046	1	2	0	0			4.968	105
41123	0459730f-7a30-4bb6-a44f-44916f6fa281/0f32ce4cd7ed0de0f330c12155df9909666f6c134962dc147eb62bb39c39199b.mp3	Der Tabellenführer besticht nach langer Zeit wieder mit Konstanz.	2021-07-14 19:18:13	False	0f32ce4cd7ed0de0f330c12155df9909666f6c134962dc147eb62bb39c39199b	tamedia_sentences	0459730f-7a30-4bb6-a44f-44916f6fa281	6340.0	ZG	0.6778	1	2	0	0			8.064	80
4356	f5e86716-e7de-474a-b885-2775776af745/00c6db291cd02758e9c54456fb4f329889ac332fe9c56c714321a47638583f28.mp3	Der Islamische Dschihad übernahm die Verantwortung für das Attentat.	2021-05-26 17:29:47	False	00c6db291cd02758e9c54456fb4f329889ac332fe9c56c714321a47638583f28	cv_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	0	0	0	twenties	male	1.044	590
4108	b7c91672-150d-4084-ae5a-a14b6e0365bb/0173453d12cd4147366fe6702f863d2820b35f689f4f84e8e27bb5c697a49a1d.mp3	Zum Schluss gibt es sogar noch ein Zertifikat.	2021-05-26 16:05:11	False	0173453d12cd4147366fe6702f863d2820b35f689f4f84e8e27bb5c697a49a1d	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
3213	b7c91672-150d-4084-ae5a-a14b6e0365bb/01256bf6a380531d1a4d8f1802196a394309e1f4245ced8fde276360bc54b4ff.mp3	Aktuell verfügen sie über einen Marktanteil von rund 50 Prozent.	2021-05-26 12:33:01	False	01256bf6a380531d1a4d8f1802196a394309e1f4245ced8fde276360bc54b4ff	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
10586	4a90d235-4e93-45c4-aef7-6cc9c98d25f8/03d8879328618eba3fd4ee1314988c1c09f88a16d2005bd27b6dd390e2d6484a.mp3	24 Minuten später trifft es bei der Station Flughafen Zürich ein.	2021-06-02 20:00:29		03d8879328618eba3fd4ee1314988c1c09f88a16d2005bd27b6dd390e2d6484a	tamedia_sentences	4a90d235-4e93-45c4-aef7-6cc9c98d25f8			0.65	0	0	0	0			5.868	10
20304	37f6486b-f034-46f9-bfda-4f4946d6e3fe/079e7f056342cc3e7718b5c235e99ac8801025456a6f2e4316dfd97681549cec.mp3	Sie liebt dich noch immer.	2021-06-16 16:06:08	False	079e7f056342cc3e7718b5c235e99ac8801025456a6f2e4316dfd97681549cec	tamedia_sentences	37f6486b-f034-46f9-bfda-4f4946d6e3fe			0.7474	1	2	0	0			3.996	131
625	27306647-8dad-4f33-b74b-d71aee579ba0/00170a4b55c4b4a0d9d107b09ddcd712bae661c2f6863dcb3d1ce73ba35ee112.mp3	Ich muss mein bestes Tennis auspacken.	2021-05-22 11:18:48	False	00170a4b55c4b4a0d9d107b09ddcd712bae661c2f6863dcb3d1ce73ba35ee112	tamedia_sentences	27306647-8dad-4f33-b74b-d71aee579ba0			0.0323	0	2	0	0			1.044	15
19756	f72a92d9-4917-41aa-96d3-cc533f6834e8/0246d970448d619f77362489176ca49c1ed288121035a31edbfbc5b3af6a9749.mp3	Und jetzt geht dieses Spiel wieder von vorne los!	2021-06-16 10:08:46	False	0246d970448d619f77362489176ca49c1ed288121035a31edbfbc5b3af6a9749	cv_sentences	f72a92d9-4917-41aa-96d3-cc533f6834e8			0.8261	1	2	0	0			4.608	20
32685	bf7ee913-0185-4828-a217-42fa1d94af12/0b69168fa6e7b260f39b1bac0014543a16791754606c9fa871682c77c0265f0c.mp3	Teilweise war er nicht mehr als Weg erkennbar.	2021-07-11 13:05:07	False	0b69168fa6e7b260f39b1bac0014543a16791754606c9fa871682c77c0265f0c	tamedia_sentences	bf7ee913-0185-4828-a217-42fa1d94af12			0.4545	0	2	0	0			4.14	5
86440	9164bc97-62ef-40fa-bfe6-7e9b931135e9/0ac3e05547af0f798983e6c7c4b4f0e9b321564658cc1ba83174cb534c5a3ee2.mp3	Die Häufigkeit der Erkrankung ist nicht genau bekannt.	2021-08-04 16:23:34		0ac3e05547af0f798983e6c7c4b4f0e9b321564658cc1ba83174cb534c5a3ee2	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.228	2113
1369	0008723b-b37e-4294-8551-8eab4dfa1ad8/007cc4eaeb33d882612daf27bab904c574649b6969174c41344a1db1a86507a0.mp3	Zürich hat sich laut dem Regierungsrat tendenziell verschlechtert.	2021-05-25 17:28:26	False	007cc4eaeb33d882612daf27bab904c574649b6969174c41344a1db1a86507a0	tamedia_sentences	0008723b-b37e-4294-8551-8eab4dfa1ad8			0.0	0	1	0	0			1.044	20
76154	23e3d7c7-7980-4f73-9349-9f24891db4b5/08a95b7f543e26764c16e702a00d96c7bc95a8fce1584ece6569b91391b55df7.mp3	Es wurde später independent veröffentlicht.	2021-07-28 11:39:28		08a95b7f543e26764c16e702a00d96c7bc95a8fce1584ece6569b91391b55df7	cv_sentences	23e3d7c7-7980-4f73-9349-9f24891db4b5	7000.0	GR		0	0	0	0	twenties	female	0.288	76
2282	c92700dc-7e9f-4984-ac09-433977843008/00aa28e5581da7fadd65055476a5c57e056bdde651f7d53c582d30d414acb8bf.mp3	Andere Journalisten stimmten nicht ein.	2021-05-25 20:00:39	False	00aa28e5581da7fadd65055476a5c57e056bdde651f7d53c582d30d414acb8bf	tamedia_sentences	c92700dc-7e9f-4984-ac09-433977843008	8967.0	AG	0.7143	0	2	0	0	fifties	male	4.68	25
21172	79339193-d674-4a6b-bf09-d236bb1612bd/07b26cb328a34746b2fe56d13a7ab5cf003db0551c5b4521ca7729a723af11b4.mp3	Ein 92-jähriger Mensch ist gewöhnlich nicht mehr in grossen Gruppen unterwegs.	2021-06-18 08:07:33	False	07b26cb328a34746b2fe56d13a7ab5cf003db0551c5b4521ca7729a723af11b4	tamedia_sentences	79339193-d674-4a6b-bf09-d236bb1612bd	3422.0	BE	0.7728	0	2	0	0	thirties	male	5.328	170
37641	5628057b-69cf-4794-8350-46b0368d1f72/0d9da613bd3e196ed6456f7f4e885c6703eeebedb9c675db036335f46ae53d6a.mp3	Leider enthält er einige sachliche Irrtümer.	2021-07-12 19:09:25	False	0d9da613bd3e196ed6456f7f4e885c6703eeebedb9c675db036335f46ae53d6a	tamedia_sentences	5628057b-69cf-4794-8350-46b0368d1f72	8500.0	TG	0.8455	1	2	0	0			6.012	119
86375	9164bc97-62ef-40fa-bfe6-7e9b931135e9/1ec29c05d6032d9456951b528b94c332820b8642b4d58622a95de8556b0cc095.mp3	Im Senat wurde dafür jeweils eine einfache Mehrheit benötigt.	2021-08-04 16:02:48		1ec29c05d6032d9456951b528b94c332820b8642b4d58622a95de8556b0cc095	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.616	2113
17851	8487dcef-9e2f-4a66-8e78-bbf5935b9c2e/0215018f05f054ce10f97fef571937b97d9dc78238c85fdb246e9994c173d74c.mp3	Ich möchte zu Ruanda zwei Fragen stellen.	2021-06-15 13:39:43	False	0215018f05f054ce10f97fef571937b97d9dc78238c85fdb246e9994c173d74c	cv_sentences	8487dcef-9e2f-4a66-8e78-bbf5935b9c2e			0.7647	0	2	0	0			4.176	10
37795	97362451-9038-497d-877b-2f41d0180b53/0d896a02773ea200d758c1adaf9cd4771b1f649c6779061ebef6fa18083c1922.mp3	So kommt die ganze Familie mit der Leichtathletik in Kontakt.	2021-07-12 19:30:16		0d896a02773ea200d758c1adaf9cd4771b1f649c6779061ebef6fa18083c1922	tamedia_sentences	97362451-9038-497d-877b-2f41d0180b53	8340.0	ZH	0.4348	0	0	0	0			0.252	15
4294	f5e86716-e7de-474a-b885-2775776af745/0088f404e26b80da4b711f7136a2732033ed9df8ac48095452e76b87afaa896f.mp3	Nach Abschluss des Projektes werden wir die Ergebnisse beurteilen.	2021-05-26 17:00:30	False	0088f404e26b80da4b711f7136a2732033ed9df8ac48095452e76b87afaa896f	cv_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	0	0	0	twenties	male	1.044	590
36627	79339193-d674-4a6b-bf09-d236bb1612bd/0d6173f50aae2b78d38e3499c4b257641dc0ed1f802cd0130bf7e9284832dc33.mp3	Dominique Strauss-Kahn wird nicht der nächste Präsident der französischen Republik sein.	2021-07-12 12:41:48		0d6173f50aae2b78d38e3499c4b257641dc0ed1f802cd0130bf7e9284832dc33	tamedia_sentences	79339193-d674-4a6b-bf09-d236bb1612bd	3422.0	BE	0.7728	0	0	0	0	thirties	male	5.868	170
51409	34d20cb0-b65a-4056-bb79-b2f3828c76fc/12de5ff76cf683fdb43fc24d67328020e2f34804faaceddf2649cc0672373cca.mp3	Die Beteiligten zogen die Notbremse.	2021-07-18 13:32:36	False	12de5ff76cf683fdb43fc24d67328020e2f34804faaceddf2649cc0672373cca	tamedia_sentences	34d20cb0-b65a-4056-bb79-b2f3828c76fc	8400.0	ZH	0.3023	1	2	0	0			0.288	15
4058	b7c91672-150d-4084-ae5a-a14b6e0365bb/013d84719d9ff6960b0d523bb0cd2777094b11374ed5986e45b7b7b1ce8ecefe.mp3	Der Krieg forderte 80 000 bis 100 000 Todesopfer.	2021-05-26 15:47:13	False	013d84719d9ff6960b0d523bb0cd2777094b11374ed5986e45b7b7b1ce8ecefe	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
102088	9164bc97-62ef-40fa-bfe6-7e9b931135e9/244fd504e764534d1bc9f426f07e190a1f41a5696c2112bbb18a73afb9403d5b.mp3	Denn schliesslich spült die Wirtschaft Steuergelder in die öffentlichen Kassen zurück.	2021-08-17 09:35:09		244fd504e764534d1bc9f426f07e190a1f41a5696c2112bbb18a73afb9403d5b	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	8.244	2113
143834	9164bc97-62ef-40fa-bfe6-7e9b931135e9/331862b7a64c34d85383faa5b1fa740fbf65e15418990064812d901ae3ac3a00.mp3	In dieser Formation spielt er seit nunmehr einem halben Jahrhundert.	2021-08-27 21:48:07		331862b7a64c34d85383faa5b1fa740fbf65e15418990064812d901ae3ac3a00	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.732	2113
120524	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2b2014f20906285c9dea76d3dae3ca29af4560402a78f99fc4327a2e52ddc567.mp3	Ob man in dreissig Jahren noch von Lily Allen sprechen wird?	2021-08-23 14:42:41		2b2014f20906285c9dea76d3dae3ca29af4560402a78f99fc4327a2e52ddc567	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	7.524	2113
101342	968be440-4133-4111-abef-b0fb589009ce/241281e0733da6b62ffc324791a57a241a5aa4289b63252c08b4be87a4fc50c2.mp3	Dabei hatte man alle Corona-Massnahmen umgesetzt.	2021-08-16 19:27:42		241281e0733da6b62ffc324791a57a241a5aa4289b63252c08b4be87a4fc50c2	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0			5.904	2113
141899	9164bc97-62ef-40fa-bfe6-7e9b931135e9/32507030023962b71514a015d658b30a1f66d56e60e5b8b51aad875840e366f5.mp3	Erkenntnisse dürfte Nationaltrainer Sean Simpson nur wenig daraus ziehen.	2021-08-27 18:04:43		32507030023962b71514a015d658b30a1f66d56e60e5b8b51aad875840e366f5	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	7.092	2113
52133	25df4c20-ca98-40cc-bc2a-bafe66ee4d89/1284df90cdf5bc985e5de3ff5dce12b98eebf02ee35e8d75eea0d43db49692a0.mp3	Und werden ob so viel Heuchelei nicht einmal rot.	2021-07-18 21:15:17	False	1284df90cdf5bc985e5de3ff5dce12b98eebf02ee35e8d75eea0d43db49692a0	tamedia_sentences	25df4c20-ca98-40cc-bc2a-bafe66ee4d89	8820.0	ZH	0.867	1	2	0	0	thirties	male	4.356	2704
2872	68e07a27-93a8-45ca-b6e9-1160d43ff9eb/0126cea7d4b5603bf479a450a0166747f45d1f2cb504cc87c92706f668bf4e63.mp3	Das jüngste Opfer sei ein 13 Jahre alter Junge.	2021-05-26 08:38:11	False	0126cea7d4b5603bf479a450a0166747f45d1f2cb504cc87c92706f668bf4e63	tamedia_sentences	68e07a27-93a8-45ca-b6e9-1160d43ff9eb			0.0	0	0	0	0			1.044	30
