clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,6,8,0,0.2,wie,ein,ein,0.333,0.333,0.473,0.47,0.473,0.47,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,6,9,0,0.3,wie,fremd,fremtes,0.2,0.143,0.35,0.311,0.31,0.237,0.057,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,6,10,0,0.4,wie,Körper.,Körper.,0.167,0.167,0.297,0.261,0.297,0.261,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,0,0,0.7,ein,Die,Für,0.333,0.0,0.323,0.316,0.09,0.0,0.333,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,1,0,0.6,ein,Vönigse,nichts,0.143,0.167,0.22,0.211,0.237,0.236,-0.024,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,2,0,0.5,ein,wirkt,wirkt,0.2,0.2,0.29,0.286,0.29,0.286,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,3,0,0.4,ein,auf,auf,0.0,0.0,0.18,0.0,0.18,0.0,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,4,0,0.3,ein,dem,dem,0.0,0.0,0.21,0.0,0.21,0.0,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,5,0,0.2,ein,roten,Roter,0.2,0.0,0.38,0.32,0.24,0.0,0.2,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,6,0,0.1,ein,Teppich,Tip,0.286,0.333,0.47,0.434,0.503,0.486,-0.047,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,7,1,0.0,ein,wie,wie,0.333,0.333,0.533,0.5,0.533,0.5,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,8,0,0.1,ein,ein,ein,1.0,1.0,0.97,0.947,0.97,0.947,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,9,0,0.2,ein,fremd,fremtes,0.2,0.143,0.38,0.32,0.34,0.243,0.057,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,10,0,0.3,ein,Körper.,Körper.,0.0,0.0,0.21,0.0,0.21,0.0,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,0,0,0.8,Fremdkörper.,Die,Für,0.182,0.182,0.187,0.191,0.187,0.191,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,1,0,0.7,Fremdkörper.,Vönigse,nichts,0.091,0.0,0.154,0.14,0.09,0.0,0.091,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,2,0,0.6,Fremdkörper.,wirkt,wirkt,0.091,0.091,0.184,0.148,0.184,0.148,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,3,0,0.5,Fremdkörper.,auf,auf,0.0,0.0,0.15,0.0,0.15,0.0,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,4,0,0.4,Fremdkörper.,dem,dem,0.182,0.182,0.307,0.279,0.307,0.279,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,5,0,0.3,Fremdkörper.,roten,Roter,0.182,0.273,0.337,0.289,0.401,0.393,-0.091,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,6,0,0.2,Fremdkörper.,Teppich,Tip,0.091,0.091,0.304,0.163,0.304,0.163,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,7,0,0.1,Fremdkörper.,wie,wie,0.091,0.091,0.334,0.165,0.334,0.165,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,8,1,0.0,Fremdkörper.,ein,ein,0.091,0.091,0.364,0.167,0.364,0.167,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,9,0,0.1,Fremdkörper.,fremd,fremtes,0.455,0.455,0.589,0.604,0.589,0.604,0.0,9,11,11
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,10,0,0.2,Fremdkörper.,Körper.,Körper.,0.545,0.545,0.622,0.648,0.622,0.648,0.0,9,11,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,0,1,0.0,Die,Die,Das,1.0,0.333,1.0,1.0,0.533,0.5,0.667,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,1,0,0.1,Die,FDP,erste,0.0,0.2,0.27,0.0,0.41,0.327,-0.2,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,2,0,0.2,Die,wird,P,0.25,0.0,0.415,0.381,0.24,0.0,0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,3,0,0.3,Die,die,wird,1.0,0.25,0.91,0.824,0.385,0.368,0.75,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,4,0,0.4,Die,zwei,die,0.25,1.0,0.355,0.353,0.88,0.75,-0.75,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,5,0,0.5,Die,Jahre,zwei,0.2,0.25,0.29,0.286,0.325,0.333,-0.05,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,6,0,0.6,Die,Spreseidium,Jahre,0.182,0.2,0.247,0.25,0.26,0.267,-0.018,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,7,0,0.7,Die,der,spresidium,0.333,0.2,0.323,0.316,0.23,0.24,0.133,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,8,0,0.8,Die,FGP,von,0.0,0.0,0.06,0.0,0.06,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,9,0,0.9,Die,körpern.,der,0.143,0.333,0.13,0.118,0.263,0.154,-0.19,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,10,0,1.0,Die,,FPK-Ibonne.,0.0,0.222,0.0,0.0,0.155,0.0,-0.222,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,0,0,0.1,FDP,Die,Das,0.0,0.0,0.27,0.0,0.27,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,1,1,0.0,FDP,FDP,erste,1.0,0.0,1.0,1.0,0.3,0.0,1.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,2,0,0.1,FDP,wird,P,0.0,0.333,0.27,0.0,0.503,0.486,-0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,3,0,0.2,FDP,die,wird,0.0,0.0,0.24,0.0,0.24,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,4,0,0.3,FDP,zwei,die,0.0,0.0,0.21,0.0,0.21,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,5,0,0.4,FDP,Jahre,zwei,0.0,0.0,0.18,0.0,0.18,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,6,0,0.5,FDP,Spreseidium,Jahre,0.091,0.0,0.214,0.154,0.15,0.0,0.091,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,7,0,0.6,FDP,der,spresidium,0.0,0.1,0.12,0.0,0.19,0.16,-0.1,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,8,0,0.7,FDP,FGP,von,0.667,0.0,0.557,0.414,0.09,0.0,0.667,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,9,0,0.8,FDP,körpern.,der,0.143,0.0,0.16,0.167,0.06,0.0,0.143,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,10,0,0.9,FDP,,FPK-Ibonne.,0.0,0.111,0.03,0.0,0.108,0.105,-0.111,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,0,0,0.2,wird,Die,Das,0.25,0.0,0.415,0.381,0.24,0.0,0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,1,0,0.1,wird,FDP,erste,0.0,0.0,0.27,0.0,0.27,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,2,1,0.0,wird,wird,P,1.0,0.0,1.0,1.0,0.3,0.0,1.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,3,0,0.1,wird,die,wird,0.25,1.0,0.445,0.391,0.97,0.947,-0.75,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,4,0,0.2,wird,zwei,die,0.0,0.25,0.24,0.0,0.415,0.381,-0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,5,0,0.3,wird,Jahre,zwei,0.2,0.0,0.35,0.311,0.21,0.0,0.2,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,6,0,0.4,wird,Spreseidium,Jahre,0.182,0.2,0.307,0.279,0.32,0.3,-0.018,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,7,0,0.5,wird,der,spresidium,0.25,0.2,0.325,0.333,0.29,0.286,0.05,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,8,0,0.6,wird,FGP,von,0.0,0.0,0.12,0.0,0.12,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,9,0,0.7,wird,körpern.,der,0.143,0.25,0.19,0.194,0.265,0.273,-0.107,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,10,0,0.8,wird,,FPK-Ibonne.,0.0,0.111,0.06,0.0,0.138,0.143,-0.111,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,0,0,0.3,in,Die,Das,0.333,0.0,0.443,0.451,0.21,0.0,0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,1,0,0.2,in,FDP,erste,0.0,0.0,0.24,0.0,0.24,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,2,0,0.1,in,wird,P,0.25,0.0,0.445,0.391,0.27,0.0,0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,3,1,0.0,in,die,wird,0.333,0.25,0.533,0.5,0.475,0.4,0.083,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,4,0,0.1,in,zwei,die,0.0,0.333,0.27,0.0,0.503,0.486,-0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,5,0,0.2,in,Jahre,zwei,0.0,0.0,0.24,0.0,0.24,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,6,0,0.3,in,Spreseidium,Jahre,0.091,0.0,0.274,0.161,0.21,0.0,0.091,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,7,0,0.4,in,der,spresidium,0.0,0.1,0.18,0.0,0.25,0.171,-0.1,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,8,0,0.5,in,FGP,von,0.0,0.333,0.15,0.0,0.383,0.4,-0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,9,0,0.6,in,körpern.,der,0.143,0.0,0.22,0.211,0.12,0.0,0.143,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,10,0,0.7,in,,FPK-Ibonne.,0.0,0.222,0.09,0.0,0.245,0.255,-0.222,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,0,0,0.4,zwei,Die,Das,0.25,0.0,0.355,0.353,0.18,0.0,0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,1,0,0.3,zwei,FDP,erste,0.0,0.0,0.21,0.0,0.21,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,2,0,0.2,zwei,wird,P,0.0,0.0,0.24,0.0,0.24,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,3,0,0.1,zwei,die,wird,0.25,0.0,0.445,0.391,0.27,0.0,0.25,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,4,1,0.0,zwei,zwei,die,1.0,0.25,1.0,1.0,0.475,0.4,0.75,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,5,0,0.1,zwei,Jahre,zwei,0.0,1.0,0.27,0.0,0.97,0.947,-1.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,6,0,0.2,zwei,Spreseidium,Jahre,0.182,0.0,0.367,0.297,0.24,0.0,0.182,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,7,0,0.3,zwei,der,spresidium,0.25,0.2,0.385,0.368,0.35,0.311,0.05,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,8,0,0.4,zwei,FGP,von,0.0,0.0,0.18,0.0,0.18,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,9,0,0.5,zwei,körpern.,der,0.143,0.25,0.25,0.222,0.325,0.333,-0.107,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,10,0,0.6,zwei,,FPK-Ibonne.,0.0,0.111,0.12,0.0,0.198,0.174,-0.111,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,0,0,0.5,Jahren,Die,Das,0.167,0.167,0.267,0.25,0.267,0.25,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,1,0,0.4,Jahren,FDP,erste,0.0,0.167,0.18,0.0,0.297,0.261,-0.167,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,2,0,0.3,Jahren,wird,P,0.167,0.0,0.327,0.27,0.21,0.0,0.167,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,3,0,0.2,Jahren,die,wird,0.167,0.167,0.357,0.276,0.357,0.276,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,4,0,0.1,Jahren,zwei,die,0.167,0.167,0.387,0.282,0.387,0.282,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,5,1,0.0,Jahren,Jahre,zwei,0.833,0.167,0.883,0.909,0.417,0.286,0.666,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,6,0,0.1,Jahren,Spreseidium,Jahre,0.091,0.833,0.334,0.165,0.853,0.865,-0.742,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,7,0,0.2,Jahren,der,spresidium,0.167,0.1,0.357,0.276,0.31,0.178,0.067,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,8,0,0.3,Jahren,FGP,von,0.0,0.167,0.21,0.0,0.327,0.27,-0.167,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,9,0,0.4,Jahren,körpern.,der,0.286,0.167,0.38,0.387,0.297,0.261,0.119,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,10,0,0.5,Jahren,,FPK-Ibonne.,0.0,0.111,0.15,0.0,0.228,0.182,-0.111,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,0,0,0.6,das,Die,Das,0.333,1.0,0.353,0.363,0.82,0.571,-0.667,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,1,0,0.5,das,FDP,erste,0.0,0.2,0.15,0.0,0.29,0.286,-0.2,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,2,0,0.4,das,wird,P,0.0,0.0,0.18,0.0,0.18,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,3,0,0.3,das,die,wird,0.333,0.0,0.443,0.451,0.21,0.0,0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,4,0,0.2,das,zwei,die,0.0,0.333,0.24,0.0,0.473,0.47,-0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,5,0,0.1,das,Jahre,zwei,0.2,0.0,0.41,0.327,0.27,0.0,0.2,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,6,1,0.0,das,Spreseidium,Jahre,0.091,0.2,0.364,0.167,0.44,0.333,-0.109,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,7,0,0.1,das,der,spresidium,0.333,0.1,0.503,0.486,0.34,0.18,0.233,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,8,0,0.2,das,FGP,von,0.0,0.0,0.24,0.0,0.24,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,9,0,0.3,das,körpern.,der,0.0,0.333,0.21,0.0,0.443,0.451,-0.333,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,10,0,0.4,das,,FPK-Ibonne.,0.0,0.0,0.18,0.0,0.18,0.0,0.0,11,10,11
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,7,0,0,0.7,Präsidium,Die,Das,0.222,0.111,0.245,0.255,0.168,0.162,0.111,11,10,11
